DOCID;DOCPOS;DOCTIME;ITEMID;SALES_VALUE;SALES_QUANTITY;PURCHASE_VALUE;PURCHASE_QUANTITY;CURRENCY;UNIT
0000004836;0001;2020-05-05 01:27:10.000;ITM0000008;7.77;3;0;0;EUR;PKG
0000004836;0002;2020-05-05 01:27:10.000;ITM0000007;14.45;5;0;0;EUR;PKG
0000004837;0001;2020-05-05 01:37:10.000;ITM0000013;11.61;9;0;0;EUR;L
0000004837;0002;2020-05-05 01:37:10.000;ITM0000007;11.56;4;0;0;EUR;PKG
0000004838;0001;2020-05-05 01:47:10.000;ITM0000009;7.17;3;0;0;EUR;PKG
0000004839;0001;2020-05-05 01:57:10.000;ITM0000009;9.56;4;0;0;EUR;PKG
0000004840;0001;2020-05-05 02:07:10.000;ITM0000015;2.29;1;0;0;EUR;L
0000004840;0002;2020-05-05 02:07:10.000;ITM0000016;28.72;8;0;0;EUR;KG
0000004841;0001;2020-05-05 02:17:10.000;ITM0000017;13.77;3;0;0;EUR;KG
0000004842;0001;2020-05-05 02:27:10.000;ITM0000015;11.45;5;0;0;EUR;L
0000004843;0001;2020-05-05 02:37:10.000;ITM0000009;16.73;7;0;0;EUR;PKG
0000004844;0001;2020-05-05 02:47:10.000;ITM0000011;0.39;1;0;0;EUR;L
0000004844;0002;2020-05-05 02:47:10.000;ITM0000011;3.51;9;0;0;EUR;L
0000004845;0001;2020-05-05 02:57:10.000;ITM0000018;62.45;5;0;0;EUR;KG
0000004845;0002;2020-05-05 02:57:10.000;ITM0000006;6.23;7;0;0;EUR;PKG
0000004846;0001;2020-05-05 03:07:10.000;ITM0000013;2.58;2;0;0;EUR;L
0000004847;0001;2020-05-05 03:17:10.000;ITM0000014;4.77;3;0;0;EUR;L
0000004848;0001;2020-05-05 03:27:10.000;ITM0000017;36.72;8;0;0;EUR;KG
0000004848;0002;2020-05-05 03:27:10.000;ITM0000008;12.95;5;0;0;EUR;PKG
0000004849;0001;2020-05-05 03:37:10.000;ITM0000019;23.94;6;0;0;EUR;KG
0000004849;0002;2020-05-05 03:37:10.000;ITM0000018;24.98;2;0;0;EUR;KG
0000004850;0001;2020-05-05 03:47:10.000;ITM0000004;5.56;4;0;0;EUR;KG
0000004851;0001;2020-05-05 03:57:10.000;ITM0000018;99.92;8;0;0;EUR;KG
0000004851;0002;2020-05-05 03:57:10.000;ITM0000016;14.36;4;0;0;EUR;KG
0000004852;0001;2020-05-05 04:07:10.000;ITM0000007;11.56;4;0;0;EUR;PKG
0000004853;0001;2020-05-05 04:17:10.000;ITM0000013;1.29;1;0;0;EUR;L
0000004853;0002;2020-05-05 04:17:10.000;ITM0000008;10.36;4;0;0;EUR;PKG
0000004854;0001;2020-05-05 04:27:10.000;ITM0000015;20.61;9;0;0;EUR;L
0000004855;0001;2020-05-05 04:37:10.000;ITM0000004;11.12;8;0;0;EUR;KG
0000004855;0002;2020-05-05 04:37:10.000;ITM0000016;3.59;1;0;0;EUR;KG
0000004856;0001;2020-05-05 04:47:10.000;ITM0000012;2.7;5;0;0;EUR;L
0000004856;0002;2020-05-05 04:47:10.000;ITM0000003;11.92;8;0;0;EUR;KG
0000004857;0001;2020-05-05 04:57:10.000;ITM0000011;1.95;5;0;0;EUR;L
0000004858;0001;2020-05-05 05:07:10.000;ITM0000014;9.54;6;0;0;EUR;L
0000004859;0001;2020-05-05 05:17:10.000;ITM0000015;13.74;6;0;0;EUR;L
0000004860;0001;2020-05-05 05:27:10.000;ITM0000011;3.12;8;0;0;EUR;L
0000004861;0001;2020-05-05 05:37:10.000;ITM0000004;8.34;6;0;0;EUR;KG
0000004861;0002;2020-05-05 05:37:10.000;ITM0000014;12.72;8;0;0;EUR;L
0000004862;0001;2020-05-05 05:47:10.000;ITM0000009;2.39;1;0;0;EUR;PKG
0000004862;0002;2020-05-05 05:47:10.000;ITM0000012;2.16;4;0;0;EUR;L
0000004863;0001;2020-05-05 05:57:10.000;ITM0000004;1.39;1;0;0;EUR;KG
0000004863;0002;2020-05-05 05:57:10.000;ITM0000019;15.96;4;0;0;EUR;KG
0000004864;0001;2020-05-05 06:07:10.000;ITM0000009;16.73;7;0;0;EUR;PKG
0000004865;0001;2020-05-05 06:17:10.000;ITM0000020;55.23;7;0;0;EUR;KG
0000004865;0002;2020-05-05 06:17:10.000;ITM0000011;2.73;7;0;0;EUR;L
0000004866;0001;2020-05-05 06:27:10.000;ITM0000020;39.45;5;0;0;EUR;KG
0000004866;0002;2020-05-05 06:27:10.000;ITM0000001;20.93;7;0;0;EUR;KG
0000004867;0001;2020-05-05 06:37:10.000;ITM0000009;9.56;4;0;0;EUR;PKG
0000004867;0002;2020-05-05 06:37:10.000;ITM0000003;4.47;3;0;0;EUR;KG
0000004868;0001;2020-05-05 06:47:10.000;ITM0000019;11.97;3;0;0;EUR;KG
0000004869;0001;2020-05-05 06:57:10.000;ITM0000007;5.78;2;0;0;EUR;PKG
0000004869;0002;2020-05-05 06:57:10.000;ITM0000004;6.95;5;0;0;EUR;KG
0000004870;0001;2020-05-05 07:07:10.000;ITM0000014;4.77;3;0;0;EUR;L
0000004870;0002;2020-05-05 07:07:10.000;ITM0000016;3.59;1;0;0;EUR;KG
0000004871;0001;2020-05-05 07:17:10.000;ITM0000019;7.98;2;0;0;EUR;KG
0000004872;0001;2020-05-05 07:27:10.000;ITM0000017;32.13;7;0;0;EUR;KG
0000004873;0001;2020-05-05 07:37:10.000;ITM0000006;3.56;4;0;0;EUR;PKG
0000004874;0001;2020-05-05 07:47:10.000;ITM0000019;31.92;8;0;0;EUR;KG
0000004874;0002;2020-05-05 07:47:10.000;ITM0000015;18.32;8;0;0;EUR;L
0000004875;0001;2020-05-05 07:57:10.000;ITM0000006;7.12;8;0;0;EUR;PKG
0000004876;0001;2020-05-05 08:07:10.000;ITM0000019;31.92;8;0;0;EUR;KG
0000004877;0001;2020-05-05 08:17:10.000;ITM0000020;15.78;2;0;0;EUR;KG
0000004878;0001;2020-05-05 08:27:10.000;ITM0000004;6.95;5;0;0;EUR;KG
0000004879;0001;2020-05-05 08:37:10.000;ITM0000003;8.94;6;0;0;EUR;KG
0000004880;0001;2020-05-05 08:47:10.000;ITM0000016;32.31;9;0;0;EUR;KG
0000004880;0002;2020-05-05 08:47:10.000;ITM0000019;15.96;4;0;0;EUR;KG
0000004881;0001;2020-05-05 08:57:10.000;ITM0000001;2.99;1;0;0;EUR;KG
0000004881;0002;2020-05-05 08:57:10.000;ITM0000017;27.54;6;0;0;EUR;KG
0000004882;0001;2020-05-05 09:07:10.000;ITM0000001;20.93;7;0;0;EUR;KG
0000004882;0002;2020-05-05 09:07:10.000;ITM0000007;5.78;2;0;0;EUR;PKG
0000004883;0001;2020-05-05 09:17:10.000;ITM0000004;4.17;3;0;0;EUR;KG
0000004884;0001;2020-05-05 09:27:10.000;ITM0000015;2.29;1;0;0;EUR;L
0000004885;0001;2020-05-05 09:37:10.000;ITM0000017;4.59;1;0;0;EUR;KG
0000004886;0001;2020-05-05 09:47:10.000;ITM0000003;7.45;5;0;0;EUR;KG
0000004886;0002;2020-05-05 09:47:10.000;ITM0000019;15.96;4;0;0;EUR;KG
0000004887;0001;2020-05-05 09:57:10.000;ITM0000009;21.51;9;0;0;EUR;PKG
0000004887;0002;2020-05-05 09:57:10.000;ITM0000020;71.01;9;0;0;EUR;KG
0000004888;0001;2020-05-05 10:07:10.000;ITM0000003;10.43;7;0;0;EUR;KG
0000004888;0002;2020-05-05 10:07:10.000;ITM0000003;5.96;4;0;0;EUR;KG
0000004889;0001;2020-05-05 10:17:10.000;ITM0000015;11.45;5;0;0;EUR;L
0000004890;0001;2020-05-05 10:27:10.000;ITM0000019;11.97;3;0;0;EUR;KG
0000004891;0001;2020-05-05 10:37:10.000;ITM0000001;14.95;5;0;0;EUR;KG
0000004892;0001;2020-05-05 10:47:10.000;ITM0000008;7.77;3;0;0;EUR;PKG
0000004892;0002;2020-05-05 10:47:10.000;ITM0000007;2.89;1;0;0;EUR;PKG
0000004893;0001;2020-05-05 10:57:10.000;ITM0000012;2.7;5;0;0;EUR;L
0000004893;0002;2020-05-05 10:57:10.000;ITM0000009;11.95;5;0;0;EUR;PKG
0000004894;0001;2020-05-05 11:07:10.000;ITM0000016;3.59;1;0;0;EUR;KG
0000004895;0001;2020-05-05 11:17:10.000;ITM0000017;27.54;6;0;0;EUR;KG
0000004896;0001;2020-05-05 11:27:10.000;ITM0000014;12.72;8;0;0;EUR;L
0000004896;0002;2020-05-05 11:27:10.000;ITM0000014;6.36;4;0;0;EUR;L
0000004897;0001;2020-05-05 11:37:10.000;ITM0000012;4.86;9;0;0;EUR;L
0000004898;0001;2020-05-05 11:47:10.000;ITM0000003;13.41;9;0;0;EUR;KG
0000004899;0001;2020-05-05 11:57:10.000;ITM0000016;21.54;6;0;0;EUR;KG
0000004900;0001;2020-05-05 12:07:10.000;ITM0000019;19.95;5;0;0;EUR;KG
0000004901;0001;2020-05-05 12:17:10.000;ITM0000017;9.18;2;0;0;EUR;KG
0000004901;0002;2020-05-05 12:17:10.000;ITM0000004;2.78;2;0;0;EUR;KG
0000004902;0001;2020-05-05 12:27:10.000;ITM0000015;16.03;7;0;0;EUR;L
0000004903;0001;2020-05-05 12:37:10.000;ITM0000016;7.18;2;0;0;EUR;KG
0000004904;0001;2020-05-05 12:47:10.000;ITM0000015;11.45;5;0;0;EUR;L
0000004904;0002;2020-05-05 12:47:10.000;ITM0000016;7.18;2;0;0;EUR;KG
0000004905;0001;2020-05-05 12:57:10.000;ITM0000013;3.87;3;0;0;EUR;L
0000004905;0002;2020-05-05 12:57:10.000;ITM0000017;41.31;9;0;0;EUR;KG
0000004906;0001;2020-05-05 13:07:10.000;ITM0000009;16.73;7;0;0;EUR;PKG
0000004906;0002;2020-05-05 13:07:10.000;ITM0000001;23.92;8;0;0;EUR;KG
0000004907;0001;2020-05-05 13:17:10.000;ITM0000011;2.73;7;0;0;EUR;L
0000004907;0002;2020-05-05 13:17:10.000;ITM0000020;23.67;3;0;0;EUR;KG
0000004908;0001;2020-05-05 13:27:10.000;ITM0000017;41.31;9;0;0;EUR;KG
0000004909;0001;2020-05-05 13:37:10.000;ITM0000016;21.54;6;0;0;EUR;KG
0000004909;0002;2020-05-05 13:37:10.000;ITM0000018;99.92;8;0;0;EUR;KG
0000004910;0001;2020-05-05 13:47:10.000;ITM0000020;63.12;8;0;0;EUR;KG
0000004911;0001;2020-05-05 13:57:10.000;ITM0000005;2.89;1;0;0;EUR;KG
0000004911;0002;2020-05-05 13:57:10.000;ITM0000003;7.45;5;0;0;EUR;KG
0000004912;0001;2020-05-05 14:07:10.000;ITM0000012;3.78;7;0;0;EUR;L
0000004912;0002;2020-05-05 14:07:10.000;ITM0000001;17.94;6;0;0;EUR;KG
0000004913;0001;2020-05-05 14:17:10.000;ITM0000016;25.13;7;0;0;EUR;KG
0000004913;0002;2020-05-05 14:17:10.000;ITM0000003;2.98;2;0;0;EUR;KG
0000004914;0001;2020-05-05 14:27:10.000;ITM0000016;21.54;6;0;0;EUR;KG
0000004915;0001;2020-05-05 14:37:10.000;ITM0000012;3.24;6;0;0;EUR;L
0000004915;0002;2020-05-05 14:37:10.000;ITM0000020;31.56;4;0;0;EUR;KG
0000004916;0001;2020-05-05 14:47:10.000;ITM0000019;7.98;2;0;0;EUR;KG
0000004916;0002;2020-05-05 14:47:10.000;ITM0000005;5.78;2;0;0;EUR;KG
0000004917;0001;2020-05-05 14:57:10.000;ITM0000007;5.78;2;0;0;EUR;PKG
0000004917;0002;2020-05-05 14:57:10.000;ITM0000012;2.16;4;0;0;EUR;L
0000004918;0001;2020-05-05 15:07:10.000;ITM0000019;15.96;4;0;0;EUR;KG
0000004919;0001;2020-05-05 15:17:10.000;ITM0000008;7.77;3;0;0;EUR;PKG
0000004919;0002;2020-05-05 15:17:10.000;ITM0000018;24.98;2;0;0;EUR;KG
0000004920;0001;2020-05-05 15:27:10.000;ITM0000004;11.12;8;0;0;EUR;KG
0000004921;0001;2020-05-05 15:37:10.000;ITM0000015;18.32;8;0;0;EUR;L
0000004922;0001;2020-05-05 15:47:10.000;ITM0000018;62.45;5;0;0;EUR;KG
0000004923;0001;2020-05-05 15:57:10.000;ITM0000005;20.23;7;0;0;EUR;KG
0000004923;0002;2020-05-05 15:57:10.000;ITM0000013;1.29;1;0;0;EUR;L
0000004924;0001;2020-05-05 16:07:10.000;ITM0000008;5.18;2;0;0;EUR;PKG
0000004925;0001;2020-05-05 16:17:10.000;ITM0000018;49.96;4;0;0;EUR;KG
0000004926;0001;2020-05-05 16:27:10.000;ITM0000006;4.45;5;0;0;EUR;PKG
0000004926;0002;2020-05-05 16:27:10.000;ITM0000004;2.78;2;0;0;EUR;KG
0000004927;0001;2020-05-05 16:37:10.000;ITM0000008;5.18;2;0;0;EUR;PKG
0000004928;0001;2020-05-05 16:47:10.000;ITM0000005;5.78;2;0;0;EUR;KG
0000004929;0001;2020-05-05 16:57:10.000;ITM0000019;23.94;6;0;0;EUR;KG
0000004929;0002;2020-05-05 16:57:10.000;ITM0000006;8.01;9;0;0;EUR;PKG
0000004930;0001;2020-05-05 17:07:10.000;ITM0000009;16.73;7;0;0;EUR;PKG
0000004930;0002;2020-05-05 17:07:10.000;ITM0000014;3.18;2;0;0;EUR;L
0000004931;0001;2020-05-05 17:17:10.000;ITM0000004;1.39;1;0;0;EUR;KG
0000004931;0002;2020-05-05 17:17:10.000;ITM0000007;14.45;5;0;0;EUR;PKG
0000004932;0001;2020-05-05 17:27:10.000;ITM0000007;8.67;3;0;0;EUR;PKG
0000004932;0002;2020-05-05 17:27:10.000;ITM0000012;3.24;6;0;0;EUR;L
0000004933;0001;2020-05-05 17:37:10.000;ITM0000001;20.93;7;0;0;EUR;KG
0000004933;0002;2020-05-05 17:37:10.000;ITM0000013;10.32;8;0;0;EUR;L
0000004934;0001;2020-05-05 17:47:10.000;ITM0000012;4.86;9;0;0;EUR;L
0000004935;0001;2020-05-05 17:57:10.000;ITM0000018;37.47;3;0;0;EUR;KG
0000004935;0002;2020-05-05 17:57:10.000;ITM0000008;10.36;4;0;0;EUR;PKG
0000004936;0001;2020-05-05 18:07:10.000;ITM0000017;27.54;6;0;0;EUR;KG
0000004937;0001;2020-05-05 18:17:10.000;ITM0000007;5.78;2;0;0;EUR;PKG
0000004938;0001;2020-05-05 18:27:10.000;ITM0000019;31.92;8;0;0;EUR;KG
0000004939;0001;2020-05-05 18:37:10.000;ITM0000020;23.67;3;0;0;EUR;KG
0000004940;0001;2020-05-05 18:47:10.000;ITM0000019;3.99;1;0;0;EUR;KG
0000004941;0001;2020-05-05 18:57:10.000;ITM0000005;26.01;9;0;0;EUR;KG
0000004942;0001;2020-05-05 19:07:10.000;ITM0000007;23.12;8;0;0;EUR;PKG
0000004942;0002;2020-05-05 19:07:10.000;ITM0000011;1.17;3;0;0;EUR;L
0000004943;0001;2020-05-05 19:17:10.000;ITM0000001;14.95;5;0;0;EUR;KG
0000004943;0002;2020-05-05 19:17:10.000;ITM0000005;11.56;4;0;0;EUR;KG
0000004944;0001;2020-05-05 19:27:10.000;ITM0000019;35.91;9;0;0;EUR;KG
0000004944;0002;2020-05-05 19:27:10.000;ITM0000009;4.78;2;0;0;EUR;PKG
0000004945;0001;2020-05-05 19:37:10.000;ITM0000014;4.77;3;0;0;EUR;L
0000004946;0001;2020-05-05 19:47:10.000;ITM0000007;26.01;9;0;0;EUR;PKG
0000004946;0002;2020-05-05 19:47:10.000;ITM0000008;7.77;3;0;0;EUR;PKG
0000004947;0001;2020-05-05 19:57:10.000;ITM0000020;71.01;9;0;0;EUR;KG
0000004948;0001;2020-05-05 20:07:10.000;ITM0000009;14.34;6;0;0;EUR;PKG
0000004949;0001;2020-05-05 20:17:10.000;ITM0000008;7.77;3;0;0;EUR;PKG
0000004949;0002;2020-05-05 20:17:10.000;ITM0000019;3.99;1;0;0;EUR;KG
0000004950;0001;2020-05-05 20:27:10.000;ITM0000016;3.59;1;0;0;EUR;KG
0000004951;0001;2020-05-05 20:37:10.000;ITM0000003;7.45;5;0;0;EUR;KG
0000004952;0001;2020-05-05 20:47:10.000;ITM0000006;3.56;4;0;0;EUR;PKG
0000004953;0001;2020-05-05 20:57:10.000;ITM0000020;15.78;2;0;0;EUR;KG
0000004953;0002;2020-05-05 20:57:10.000;ITM0000006;6.23;7;0;0;EUR;PKG
0000004954;0001;2020-05-05 21:07:10.000;ITM0000009;21.51;9;0;0;EUR;PKG
0000004954;0002;2020-05-05 21:07:10.000;ITM0000011;1.95;5;0;0;EUR;L
0000004955;0001;2020-05-05 21:17:10.000;ITM0000015;9.16;4;0;0;EUR;L
0000004956;0001;2020-05-05 21:27:10.000;ITM0000007;2.89;1;0;0;EUR;PKG
0000004957;0001;2020-05-05 21:37:10.000;ITM0000016;32.31;9;0;0;EUR;KG
0000004958;0001;2020-05-05 21:47:10.000;ITM0000015;9.16;4;0;0;EUR;L
0000004958;0002;2020-05-05 21:47:10.000;ITM0000007;11.56;4;0;0;EUR;PKG
0000004959;0001;2020-05-05 21:57:10.000;ITM0000011;0.78;2;0;0;EUR;L
0000004960;0001;2020-05-05 22:07:10.000;ITM0000001;2.99;1;0;0;EUR;KG
0000004960;0002;2020-05-05 22:07:10.000;ITM0000016;7.18;2;0;0;EUR;KG
0000004961;0001;2020-05-05 22:17:10.000;ITM0000018;37.47;3;0;0;EUR;KG
0000004962;0001;2020-05-05 22:27:10.000;ITM0000019;3.99;1;0;0;EUR;KG
0000004962;0002;2020-05-05 22:27:10.000;ITM0000019;35.91;9;0;0;EUR;KG
0000004963;0001;2020-05-05 22:37:10.000;ITM0000018;12.49;1;0;0;EUR;KG
0000004963;0002;2020-05-05 22:37:10.000;ITM0000009;9.56;4;0;0;EUR;PKG
0000004964;0001;2020-05-05 22:47:10.000;ITM0000016;3.59;1;0;0;EUR;KG
0000004965;0001;2020-05-05 22:57:10.000;ITM0000003;4.47;3;0;0;EUR;KG
0000004966;0001;2020-05-05 23:07:10.000;ITM0000001;8.97;3;0;0;EUR;KG
0000004966;0002;2020-05-05 23:07:10.000;ITM0000008;2.59;1;0;0;EUR;PKG
0000004967;0001;2020-05-05 23:17:10.000;ITM0000005;20.23;7;0;0;EUR;KG
0000004968;0001;2020-05-05 23:27:10.000;ITM0000003;10.43;7;0;0;EUR;KG
0000004969;0001;2020-05-05 23:37:10.000;ITM0000006;6.23;7;0;0;EUR;PKG
0000004969;0002;2020-05-05 23:37:10.000;ITM0000018;112.41;9;0;0;EUR;KG
0000004970;0001;2020-05-05 23:47:10.000;ITM0000003;2.98;2;0;0;EUR;KG
0000004970;0002;2020-05-05 23:47:10.000;ITM0000001;14.95;5;0;0;EUR;KG
0000004971;0001;2020-05-05 23:57:10.000;ITM0000001;11.96;4;0;0;EUR;KG
0000004972;0001;2020-05-06 00:07:10.000;ITM0000012;4.32;8;0;0;EUR;L
0000004973;0001;2020-05-06 00:17:10.000;ITM0000019;15.96;4;0;0;EUR;KG
0000004973;0002;2020-05-06 00:17:10.000;ITM0000008;5.18;2;0;0;EUR;PKG
0000004974;0001;2020-05-06 00:27:10.000;ITM0000015;11.45;5;0;0;EUR;L
0000004974;0002;2020-05-06 00:27:10.000;ITM0000015;13.74;6;0;0;EUR;L
0000004975;0001;2020-05-06 00:37:10.000;ITM0000003;2.98;2;0;0;EUR;KG
0000004975;0002;2020-05-06 00:37:10.000;ITM0000020;15.78;2;0;0;EUR;KG
0000004976;0001;2020-05-06 00:47:10.000;ITM0000013;3.87;3;0;0;EUR;L
0000004976;0002;2020-05-06 00:47:10.000;ITM0000020;39.45;5;0;0;EUR;KG
0000004977;0001;2020-05-06 00:57:10.000;ITM0000003;2.98;2;0;0;EUR;KG
0000004977;0002;2020-05-06 00:57:10.000;ITM0000004;11.12;8;0;0;EUR;KG
0000004978;0001;2020-05-06 01:07:10.000;ITM0000007;23.12;8;0;0;EUR;PKG
0000004978;0002;2020-05-06 01:07:10.000;ITM0000012;2.16;4;0;0;EUR;L
0000004979;0001;2020-05-06 01:17:10.000;ITM0000009;2.39;1;0;0;EUR;PKG
0000004980;0001;2020-05-06 01:27:10.000;ITM0000015;6.87;3;0;0;EUR;L
0000004980;0002;2020-05-06 01:27:10.000;ITM0000013;2.58;2;0;0;EUR;L
0000004981;0001;2020-05-06 01:37:10.000;ITM0000008;15.54;6;0;0;EUR;PKG
0000004981;0002;2020-05-06 01:37:10.000;ITM0000008;23.31;9;0;0;EUR;PKG
0000004982;0001;2020-05-06 01:47:10.000;ITM0000020;47.34;6;0;0;EUR;KG
0000004983;0001;2020-05-06 01:57:10.000;ITM0000005;17.34;6;0;0;EUR;KG
0000004984;0001;2020-05-06 02:07:10.000;ITM0000012;2.7;5;0;0;EUR;L
0000004984;0002;2020-05-06 02:07:10.000;ITM0000014;14.31;9;0;0;EUR;L
0000004985;0001;2020-05-06 02:17:10.000;ITM0000008;18.13;7;0;0;EUR;PKG
0000004985;0002;2020-05-06 02:17:10.000;ITM0000006;6.23;7;0;0;EUR;PKG
0000004986;0001;2020-05-06 02:27:10.000;ITM0000008;7.77;3;0;0;EUR;PKG
0000004987;0001;2020-05-06 02:37:10.000;ITM0000012;1.62;3;0;0;EUR;L
0000004987;0002;2020-05-06 02:37:10.000;ITM0000009;7.17;3;0;0;EUR;PKG
0000004988;0001;2020-05-06 02:47:10.000;ITM0000013;6.45;5;0;0;EUR;L
0000004988;0002;2020-05-06 02:47:10.000;ITM0000015;2.29;1;0;0;EUR;L
0000004989;0001;2020-05-06 02:57:10.000;ITM0000011;1.17;3;0;0;EUR;L
0000004990;0001;2020-05-06 03:07:10.000;ITM0000011;2.73;7;0;0;EUR;L
0000004990;0002;2020-05-06 03:07:10.000;ITM0000013;5.16;4;0;0;EUR;L
0000004991;0001;2020-05-06 03:17:10.000;ITM0000013;3.87;3;0;0;EUR;L
0000004992;0001;2020-05-06 03:27:10.000;ITM0000008;2.59;1;0;0;EUR;PKG
0000004993;0001;2020-05-06 03:37:10.000;ITM0000015;16.03;7;0;0;EUR;L
0000004993;0002;2020-05-06 03:37:10.000;ITM0000009;9.56;4;0;0;EUR;PKG
0000004994;0001;2020-05-06 03:47:10.000;ITM0000006;7.12;8;0;0;EUR;PKG
0000004995;0001;2020-05-06 03:57:10.000;ITM0000004;11.12;8;0;0;EUR;KG
0000004996;0001;2020-05-06 04:07:10.000;ITM0000017;22.95;5;0;0;EUR;KG
0000004997;0001;2020-05-06 04:17:10.000;ITM0000009;7.17;3;0;0;EUR;PKG
0000004997;0002;2020-05-06 04:17:10.000;ITM0000014;9.54;6;0;0;EUR;L
0000004998;0001;2020-05-06 04:27:10.000;ITM0000017;22.95;5;0;0;EUR;KG
0000004998;0002;2020-05-06 04:27:10.000;ITM0000009;9.56;4;0;0;EUR;PKG
0000004999;0001;2020-05-06 04:37:10.000;ITM0000004;9.73;7;0;0;EUR;KG
0000005000;0001;2020-05-06 04:47:10.000;ITM0000015;4.58;2;0;0;EUR;L
0000005000;0002;2020-05-06 04:47:10.000;ITM0000007;17.34;6;0;0;EUR;PKG
0000005001;0001;2020-05-06 04:57:10.000;ITM0000003;1.49;1;0;0;EUR;KG
0000005002;0001;2020-05-06 05:07:10.000;ITM0000016;17.95;5;0;0;EUR;KG
0000005002;0002;2020-05-06 05:07:10.000;ITM0000005;20.23;7;0;0;EUR;KG
0000005003;0001;2020-05-06 05:17:10.000;ITM0000013;6.45;5;0;0;EUR;L
0000005003;0002;2020-05-06 05:17:10.000;ITM0000005;23.12;8;0;0;EUR;KG
0000005004;0001;2020-05-06 05:27:10.000;ITM0000013;11.61;9;0;0;EUR;L
0000005005;0001;2020-05-06 05:37:10.000;ITM0000006;5.34;6;0;0;EUR;PKG
0000005006;0001;2020-05-06 05:47:10.000;ITM0000020;15.78;2;0;0;EUR;KG
0000005006;0002;2020-05-06 05:47:10.000;ITM0000001;2.99;1;0;0;EUR;KG
0000005007;0001;2020-05-06 05:57:10.000;ITM0000016;3.59;1;0;0;EUR;KG
0000005008;0001;2020-05-06 06:07:10.000;ITM0000001;23.92;8;0;0;EUR;KG
0000005008;0002;2020-05-06 06:07:10.000;ITM0000003;5.96;4;0;0;EUR;KG
0000005009;0001;2020-05-06 06:17:10.000;ITM0000015;16.03;7;0;0;EUR;L
0000005009;0002;2020-05-06 06:17:10.000;ITM0000015;2.29;1;0;0;EUR;L
0000005010;0001;2020-05-06 06:27:10.000;ITM0000006;7.12;8;0;0;EUR;PKG
0000005011;0001;2020-05-06 06:37:10.000;ITM0000020;71.01;9;0;0;EUR;KG
0000005011;0002;2020-05-06 06:37:10.000;ITM0000009;21.51;9;0;0;EUR;PKG
0000005012;0001;2020-05-06 06:47:10.000;ITM0000011;2.34;6;0;0;EUR;L
0000005013;0001;2020-05-06 06:57:10.000;ITM0000012;3.24;6;0;0;EUR;L
0000005013;0002;2020-05-06 06:57:10.000;ITM0000017;27.54;6;0;0;EUR;KG
0000005014;0001;2020-05-06 07:07:10.000;ITM0000014;1.59;1;0;0;EUR;L
0000005014;0002;2020-05-06 07:07:10.000;ITM0000004;5.56;4;0;0;EUR;KG
0000005015;0001;2020-05-06 07:17:10.000;ITM0000015;4.58;2;0;0;EUR;L
0000005016;0001;2020-05-06 07:27:10.000;ITM0000008;12.95;5;0;0;EUR;PKG
0000005016;0002;2020-05-06 07:27:10.000;ITM0000001;8.97;3;0;0;EUR;KG
0000005017;0001;2020-05-06 07:37:10.000;ITM0000003;5.96;4;0;0;EUR;KG
0000005018;0001;2020-05-06 07:47:10.000;ITM0000013;11.61;9;0;0;EUR;L
0000005019;0001;2020-05-06 07:57:10.000;ITM0000020;7.89;1;0;0;EUR;KG
0000005020;0001;2020-05-06 08:07:10.000;ITM0000003;2.98;2;0;0;EUR;KG
0000005020;0002;2020-05-06 08:07:10.000;ITM0000003;8.94;6;0;0;EUR;KG
0000005021;0001;2020-05-06 08:17:10.000;ITM0000011;1.56;4;0;0;EUR;L
0000005022;0001;2020-05-06 08:27:10.000;ITM0000016;21.54;6;0;0;EUR;KG
0000005022;0002;2020-05-06 08:27:10.000;ITM0000020;63.12;8;0;0;EUR;KG
0000005023;0001;2020-05-06 08:37:10.000;ITM0000015;16.03;7;0;0;EUR;L
0000005024;0001;2020-05-06 08:47:10.000;ITM0000017;32.13;7;0;0;EUR;KG
0000005025;0001;2020-05-06 08:57:10.000;ITM0000015;9.16;4;0;0;EUR;L
0000005025;0002;2020-05-06 08:57:10.000;ITM0000012;1.08;2;0;0;EUR;L
0000005026;0001;2020-05-06 09:07:10.000;ITM0000018;74.94;6;0;0;EUR;KG
0000005026;0002;2020-05-06 09:07:10.000;ITM0000015;16.03;7;0;0;EUR;L
0000005027;0001;2020-05-06 09:17:10.000;ITM0000001;20.93;7;0;0;EUR;KG
0000005027;0002;2020-05-06 09:17:10.000;ITM0000008;18.13;7;0;0;EUR;PKG
0000005028;0001;2020-05-06 09:27:10.000;ITM0000005;11.56;4;0;0;EUR;KG
0000005029;0001;2020-05-06 09:37:10.000;ITM0000003;7.45;5;0;0;EUR;KG
0000005029;0002;2020-05-06 09:37:10.000;ITM0000019;31.92;8;0;0;EUR;KG
0000005030;0001;2020-05-06 09:47:10.000;ITM0000008;18.13;7;0;0;EUR;PKG
0000005030;0002;2020-05-06 09:47:10.000;ITM0000005;2.89;1;0;0;EUR;KG
0000005031;0001;2020-05-06 09:57:10.000;ITM0000003;2.98;2;0;0;EUR;KG
0000005031;0002;2020-05-06 09:57:10.000;ITM0000016;25.13;7;0;0;EUR;KG
0000005032;0001;2020-05-06 10:07:10.000;ITM0000016;3.59;1;0;0;EUR;KG
0000005033;0001;2020-05-06 10:17:10.000;ITM0000016;25.13;7;0;0;EUR;KG
